age,gender,level,value
16,Man,Diseases of the skin and subcutaneous tissue,0.0
16,Man,Diseases of the musculoskeletal system and connective tissue,2.9
16,Man,Diseases of genito-urinary system,0.0
16,Man,"Pregnancy, childbrith and the puerperium",0.0
16,Man,Certain conditions originating in the perinatal period,0.0
16,Man,"Congenital malformations, deformations and chromosomal abnormalities",0.0
16,Man,"Symptoms, signs and conditions not elsewhere classified",1.0
16,Man,"Injury, poisoning and certain other consequences of external causes",7.9
16,Man,Codes for special purposes,0.0
16,Woman,Certain infectious and parasitic diseases,0.0
16,Woman,Neoplasms,0.0
16,Woman,Diseases of the blood and blood-forming organs,7.3
16,Woman,"Endocrine, nutritional and metabolic disorders",7.2
16,Woman,Mental and behavioural disorders,19.1
16,Woman,Diseases of the nervous system,4.2
16,Woman,Diseases of the eye and adnexa,21.5
16,Woman,Diseases of the ear and mastoid process,1.3
16,Woman,Diseases of the circulatory system,6.2
16,Woman,Diseases of the respiratory system,20.6
16,Woman,Diseases of the digestive system,0.0
16,Woman,Diseases of the skin and subcutaneous tissue,0.0
16,Woman,Diseases of the musculoskeletal system and connective tissue,2.7
16,Woman,Diseases of genito-urinary system,0.0
16,Woman,"Pregnancy, childbrith and the puerperium",0.0
16,Woman,Certain conditions originating in the perinatal period,0.0
16,Woman,"Congenital malformations, deformations and chromosomal abnormalities",0.0
16,Woman,"Symptoms, signs and conditions not elsewhere classified",0.0
16,Woman,"Injury, poisoning and certain other consequences of external causes",8.4
16,Woman,Codes for special purposes,0.0
16,Non-binary,Certain infectious and parasitic diseases,0.0
16,Non-binary,Neoplasms,0.0
16,Non-binary,Diseases of the blood and blood-forming organs,0.0
16,Non-binary,"Endocrine, nutritional and metabolic disorders",0.0
16,Non-binary,Mental and behavioural disorders,0.0
16,Non-binary,Diseases of the nervous system,0.0
16,Non-binary,Diseases of the eye and adnexa,0.0
16,Non-binary,Diseases of the ear and mastoid process,0.0
16,Non-binary,Diseases of the circulatory system,0.0
16,Non-binary,Diseases of the respiratory system,0.0
16,Non-binary,Diseases of the digestive system,0.0
16,Non-binary,Diseases of the skin and subcutaneous tissue,0.0
16,Non-binary,Diseases of the musculoskeletal system and connective tissue,0.0
16,Non-binary,Diseases of genito-urinary system,0.0
16,Non-binary,"Pregnancy, childbrith and the puerperium",0.0
16,Non-binary,Certain conditions originating in the perinatal period,0.0
16,Non-binary,"Congenital malformations, deformations and chromosomal abnormalities",0.0
16,Non-binary,"Symptoms, signs and conditions not elsewhere classified",0.0
16,Non-binary,"Injury, poisoning and certain other consequences of external causes",0.0
16,Non-binary,Codes for special purposes,0.0
16,Total,Certain infectious and parasitic diseases,0.0
16,Total,Neoplasms,0.0
16,Total,Diseases of the blood and blood-forming organs,0.0
16,Total,"Endocrine, nutritional and metabolic disorders",14.1
16,Total,Mental and behavioural disorders,28.6
16,Total,Diseases of the nervous system,4.2
16,Total,Diseases of the eye and adnexa,40.2
16,Total,Diseases of the ear and mastoid process,3.8
16,Total,Diseases of the circulatory system,6.2
16,Total,Diseases of the respiratory system,51.9
16,Total,Diseases of the digestive system,0.0
16,Total,Diseases of the skin and subcutaneous tissue,0.0
16,Total,Diseases of the musculoskeletal system and connective tissue,8.4
16,Total,Diseases of genito-urinary system,0.0
16,Total,"Pregnancy, childbrith and the puerperium",0.0
16,Total,Certain conditions originating in the perinatal period,0.0
16,Total,"Congenital malformations, deformations and chromosomal abnormalities",0.0
16,Total,"Symptoms, signs and conditions not elsewhere classified",2.5
16,Total,"Injury, poisoning and certain other consequences of external causes",13.1
16,Total,Codes for special purposes,0.0
17,Man,Certain infectious and parasitic diseases,0.0
17,Man,Neoplasms,0.0
17,Man,Diseases of the blood and blood-forming organs,0.0
17,Man,"Endocrine, nutritional and metabolic disorders",0.0
17,Man,Mental and behavioural disorders,26.9
17,Man,Diseases of the nervous system,6.9
17,Man,Diseases of the eye and adnexa,19.3
17,Man,Diseases of the ear and mastoid process,16.4
17,Man,Diseases of the circulatory system,0.0
17,Man,Diseases of the respiratory system,28.8
17,Man,Diseases of the digestive system,0.0
17,Man,Diseases of the skin and subcutaneous tissue,4.6
17,Man,Diseases of the musculoskeletal system and connective tissue,10.4
17,Man,Diseases of genito-urinary system,0.0
17,Man,"Pregnancy, childbrith and the puerperium",0.0
17,Man,Certain conditions originating in the perinatal period,0.0
17,Man,"Congenital malformations, deformations and chromosomal abnormalities",0.0
17,Man,"Symptoms, signs and conditions not elsewhere classified",5.3
17,Man,"Injury, poisoning and certain other consequences of external causes",10.1
17,Man,Codes for special purposes,0.0
17,Woman,Certain infectious and parasitic diseases,0.0
17,Woman,Neoplasms,0.0
17,Woman,Diseases of the blood and blood-forming organs,4.9
17,Woman,"Endocrine, nutritional and metabolic disorders",0.0
17,Woman,Mental and behavioural disorders,39.2
17,Woman,Diseases of the nervous system,9.2
17,Woman,Diseases of the eye and adnexa,37.1
17,Woman,Diseases of the ear and mastoid process,0.0
17,Woman,Diseases of the circulatory system,0.0
17,Woman,Diseases of the respiratory system,27.2
17,Woman,Diseases of the digestive system,0.0
17,Woman,Diseases of the skin and subcutaneous tissue,3.1
17,Woman,Diseases of the musculoskeletal system and connective tissue,10.0
17,Woman,Diseases of genito-urinary system,6.5
17,Woman,"Pregnancy, childbrith and the puerperium",0.0
17,Woman,Certain conditions originating in the perinatal period,0.0
17,Woman,"Congenital malformations, deformations and chromosomal abnormalities",0.0
17,Woman,"Symptoms, signs and conditions not elsewhere classified",4.4
17,Woman,"Injury, poisoning and certain other consequences of external causes",22.0
17,Woman,Codes for special purposes,0.0
17,Non-binary,Certain infectious and parasitic diseases,0.0
17,Non-binary,Neoplasms,0.0
17,Non-binary,Diseases of the blood and blood-forming organs,0.0
17,Non-binary,"Endocrine, nutritional and metabolic disorders",0.0
17,Non-binary,Mental and behavioural disorders,7.1
17,Non-binary,Diseases of the nervous system,0.0
17,Non-binary,Diseases of the eye and adnexa,0.0
17,Non-binary,Diseases of the ear and mastoid process,7.1
17,Non-binary,Diseases of the circulatory system,0.0
17,Non-binary,Diseases of the respiratory system,0.0
17,Non-binary,Diseases of the digestive system,0.0
17,Non-binary,Diseases of the skin and subcutaneous tissue,0.0
17,Non-binary,Diseases of the musculoskeletal system and connective tissue,0.0
17,Non-binary,Diseases of genito-urinary system,0.0
17,Non-binary,"Pregnancy, childbrith and the puerperium",0.0
17,Non-binary,Certain conditions originating in the perinatal period,0.0
17,Non-binary,"Congenital malformations, deformations and chromosomal abnormalities",0.0
17,Non-binary,"Symptoms, signs and conditions not elsewhere classified",0.0
17,Non-binary,"Injury, poisoning and certain other consequences of external causes",0.0
17,Non-binary,Codes for special purposes,0.0
17,Total,Certain infectious and parasitic diseases,0.0
17,Total,Neoplasms,0.0
17,Total,Diseases of the blood and blood-forming organs,10.8
17,Total,"Endocrine, nutritional and metabolic disorders",0.0
17,Total,Mental and behavioural disorders,65.9
17,Total,Diseases of the nervous system,12.0
17,Total,Diseases of the eye and adnexa,63.3
17,Total,Diseases of the ear and mastoid process,24.3
17,Total,Diseases of the circulatory system,0.0
17,Total,Diseases of the respiratory system,58.7
17,Total,Diseases of the digestive system,0.0
17,Total,Diseases of the skin and subcutaneous tissue,5.3
17,Total,Diseases of the musculoskeletal system and connective tissue,18.3
17,Total,Diseases of genito-urinary system,6.5
17,Total,"Pregnancy, childbrith and the puerperium",0.0
17,Total,Certain conditions originating in the perinatal period,0.0
17,Total,"Congenital malformations, deformations and chromosomal abnormalities",0.0
17,Total,"Symptoms, signs and conditions not elsewhere classified",4.8
17,Total,"Injury, poisoning and certain other consequences of external causes",34.8
17,Total,Codes for special purposes,0.0
18,Man,Certain infectious and parasitic diseases,0.0
18,Man,Neoplasms,0.0
18,Man,Diseases of the blood and blood-forming organs,0.0
18,Man,"Endocrine, nutritional and metabolic disorders",8.0
18,Man,Mental and behavioural disorders,42.8
18,Man,Diseases of the nervous system,0.0
18,Man,Diseases of the eye and adnexa,34.3
18,Man,Diseases of the ear and mastoid process,13.4
18,Man,Diseases of the circulatory system,0.0
18,Man,Diseases of the respiratory system,79.8
18,Man,Diseases of the digestive system,0.0
18,Man,Diseases of the skin and subcutaneous tissue,0.0
18,Man,Diseases of the musculoskeletal system and connective tissue,28.5
18,Man,Diseases of genito-urinary system,0.0
18,Man,"Pregnancy, childbrith and the puerperium",0.0
18,Man,Certain conditions originating in the perinatal period,0.0
18,Man,"Congenital malformations, deformations and chromosomal abnormalities",0.0
18,Man,"Symptoms, signs and conditions not elsewhere classified",8.8
18,Man,"Injury, poisoning and certain other consequences of external causes",31.1
18,Man,Codes for special purposes,0.0
18,Woman,Certain infectious and parasitic diseases,0.0
18,Woman,Neoplasms,0.0
18,Woman,Diseases of the blood and blood-forming organs,0.0
18,Woman,"Endocrine, nutritional and metabolic disorders",3.5
18,Woman,Mental and behavioural disorders,59.6
18,Woman,Diseases of the nervous system,9.4
18,Woman,Diseases of the eye and adnexa,86.8
18,Woman,Diseases of the ear and mastoid process,9.3
18,Woman,Diseases of the circulatory system,7.5
18,Woman,Diseases of the respiratory system,41.4
18,Woman,Diseases of the digestive system,0.0
18,Woman,Diseases of the skin and subcutaneous tissue,8.7
18,Woman,Diseases of the musculoskeletal system and connective tissue,5.0
18,Woman,Diseases of genito-urinary system,0.0
18,Woman,"Pregnancy, childbrith and the puerperium",0.0
18,Woman,Certain conditions originating in the perinatal period,0.0
18,Woman,"Congenital malformations, deformations and chromosomal abnormalities",0.0
18,Woman,"Symptoms, signs and conditions not elsewhere classified",7.9
18,Woman,"Injury, poisoning and certain other consequences of external causes",24.2
18,Woman,Codes for special purposes,0.0
18,Non-binary,Certain infectious and parasitic diseases,0.0
18,Non-binary,Neoplasms,0.0
18,Non-binary,Diseases of the blood and blood-forming organs,0.0
18,Non-binary,"Endocrine, nutritional and metabolic disorders",0.0
18,Non-binary,Mental and behavioural disorders,0.0
18,Non-binary,Diseases of the nervous system,0.0
18,Non-binary,Diseases of the eye and adnexa,0.0
18,Non-binary,Diseases of the ear and mastoid process,0.0
18,Non-binary,Diseases of the circulatory system,0.0
18,Non-binary,Diseases of the respiratory system,0.0
18,Non-binary,Diseases of the digestive system,0.0
18,Non-binary,Diseases of the skin and subcutaneous tissue,0.0
18,Non-binary,Diseases of the musculoskeletal system and connective tissue,0.0
18,Non-binary,Diseases of genito-urinary system,0.0
18,Non-binary,"Pregnancy, childbrith and the puerperium",0.0
18,Non-binary,Certain conditions originating in the perinatal period,0.0
18,Non-binary,"Congenital malformations, deformations and chromosomal abnormalities",0.0
18,Non-binary,"Symptoms, signs and conditions not elsewhere classified",0.0
18,Non-binary,"Injury, poisoning and certain other consequences of external causes",0.0
18,Non-binary,Codes for special purposes,0.0
18,Total,Certain infectious and parasitic diseases,0.0
18,Total,Neoplasms,0.0
18,Total,Diseases of the blood and blood-forming organs,0.0
18,Total,"Endocrine, nutritional and metabolic disorders",14.2
18,Total,Mental and behavioural disorders,99.6
18,Total,Diseases of the nervous system,9.4
18,Total,Diseases of the eye and adnexa,105.8
18,Total,Diseases of the ear and mastoid process,24.9
18,Total,Diseases of the circulatory system,7.5
18,Total,Diseases of the respiratory system,139.4
18,Total,Diseases of the digestive system,11.2
18,Total,Diseases of the skin and subcutaneous tissue,5.8
18,Total,Diseases of the musculoskeletal system and connective tissue,19.6
18,Total,Diseases of genito-urinary system,0.0
18,Total,"Pregnancy, childbrith and the puerperium",0.0
18,Total,Certain conditions originating in the perinatal period,0.0
18,Total,"Congenital malformations, deformations and chromosomal abnormalities",0.0
18,Total,"Symptoms, signs and conditions not elsewhere classified",19.3
18,Total,"Injury, poisoning and certain other consequences of external causes",50.9
18,Total,Codes for special purposes,0.0
19,Man,Certain infectious and parasitic diseases,0.0
19,Man,Neoplasms,0.0
19,Man,Diseases of the blood and blood-forming organs,0.0
19,Man,"Endocrine, nutritional and metabolic disorders",0.0
19,Man,Mental and behavioural disorders,43.4
19,Man,Diseases of the nervous system,12.7
19,Man,Diseases of the eye and adnexa,59.7
19,Man,Diseases of the ear and mastoid process,7.9
19,Man,Diseases of the circulatory system,0.0
19,Man,Diseases of the respiratory system,60.8
19,Man,Diseases of the digestive system,0.0
19,Man,Diseases of the skin and subcutaneous tissue,11.1
19,Man,Diseases of the musculoskeletal system and connective tissue,7.8
19,Man,Diseases of genito-urinary system,0.0
19,Man,"Pregnancy, childbrith and the puerperium",0.0
19,Man,Certain conditions originating in the perinatal period,0.0
19,Man,"Congenital malformations, deformations and chromosomal abnormalities",0.0
19,Man,"Symptoms, signs and conditions not elsewhere classified",3.8
19,Man,"Injury, poisoning and certain other consequences of external causes",12.1
19,Man,Codes for special purposes,0.0
19,Woman,Certain infectious and parasitic diseases,0.0
19,Woman,Neoplasms,0.0
19,Woman,Diseases of the blood and blood-forming organs,11.6
19,Woman,"Endocrine, nutritional and metabolic disorders",5.8
19,Woman,Mental and behavioural disorders,90.9
19,Woman,Diseases of the nervous system,4.1
19,Woman,Diseases of the eye and adnexa,65.5
19,Woman,Diseases of the ear and mastoid process,9.8
19,Woman,Diseases of the circulatory system,8.9
19,Woman,Diseases of the respiratory system,64.8
19,Woman,Diseases of the digestive system,5.2
19,Woman,Diseases of the skin and subcutaneous tissue,0.0
19,Woman,Diseases of the musculoskeletal system and connective tissue,14.2
19,Woman,Diseases of genito-urinary system,8.5
19,Woman,"Pregnancy, childbrith and the puerperium",0.0
19,Woman,Certain conditions originating in the perinatal period,0.0
19,Woman,"Congenital malformations, deformations and chromosomal abnormalities",0.0
19,Woman,"Symptoms, signs and conditions not elsewhere classified",0.0
19,Woman,"Injury, poisoning and certain other consequences of external causes",27.4
19,Woman,Codes for special purposes,0.0
19,Non-binary,Certain infectious and parasitic diseases,0.0
19,Non-binary,Neoplasms,0.0
19,Non-binary,Diseases of the blood and blood-forming organs,0.0
19,Non-binary,"Endocrine, nutritional and metabolic disorders",0.0
19,Non-binary,Mental and behavioural disorders,0.0
19,Non-binary,Diseases of the nervous system,0.0
19,Non-binary,Diseases of the eye and adnexa,0.0
19,Non-binary,Diseases of the ear and mastoid process,0.0
19,Non-binary,Diseases of the circulatory system,0.0
19,Non-binary,Diseases of the respiratory system,0.0
19,Non-binary,Diseases of the digestive system,0.0
19,Non-binary,Diseases of the skin and subcutaneous tissue,0.0
19,Non-binary,Diseases of the musculoskeletal system and connective tissue,0.0
19,Non-binary,Diseases of genito-urinary system,0.0
19,Non-binary,"Pregnancy, childbrith and the puerperium",0.0
19,Non-binary,Certain conditions originating in the perinatal period,0.0
19,Non-binary,"Congenital malformations, deformations and chromosomal abnormalities",0.0
19,Non-binary,"Symptoms, signs and conditions not elsewhere classified",0.0
19,Non-binary,"Injury, poisoning and certain other consequences of external causes",0.0
19,Non-binary,Codes for special purposes,0.0
19,Total,Certain infectious and parasitic diseases,0.0
19,Total,Neoplasms,0.0
19,Total,Diseases of the blood and blood-forming organs,13.8
19,Total,"Endocrine, nutritional and metabolic disorders",8.4
19,Total,Mental and behavioural disorders,130.3
19,Total,Diseases of the nervous system,11.7
19,Total,Diseases of the eye and adnexa,114.6
19,Total,Diseases of the ear and mastoid process,22.9
19,Total,Diseases of the circulatory system,9.8
19,Total,Diseases of the respiratory system,123.5
19,Total,Diseases of the digestive system,5.0
19,Total,Diseases of the skin and subcutaneous tissue,8.2
19,Total,Diseases of the musculoskeletal system and connective tissue,29.8
19,Total,Diseases of genito-urinary system,10.3
19,Total,"Pregnancy, childbrith and the puerperium",0.0
19,Total,Certain conditions originating in the perinatal period,0.0
19,Total,"Congenital malformations, deformations and chromosomal abnormalities",0.0
19,Total,"Symptoms, signs and conditions not elsewhere classified",1.8
19,Total,"Injury, poisoning and certain other consequences of external causes",43.7
19,Total,Codes for special purposes,0.0
20,Man,Certain infectious and parasitic diseases,0.0
20,Man,Neoplasms,0.0
20,Man,Diseases of the blood and blood-forming organs,0.0
20,Man,"Endocrine, nutritional and metabolic disorders",0.0
20,Man,Mental and behavioural disorders,34.0
20,Man,Diseases of the nervous system,0.0
20,Man,Diseases of the eye and adnexa,30.3
20,Man,Diseases of the ear and mastoid process,0.0
20,Man,Diseases of the circulatory system,0.0
20,Man,Diseases of the respiratory system,62.5
20,Man,Diseases of the digestive system,5.5
20,Man,Diseases of the skin and subcutaneous tissue,9.4
20,Man,Diseases of the musculoskeletal system and connective tissue,4.9
20,Man,Diseases of genito-urinary system,0.0
20,Man,"Pregnancy, childbrith and the puerperium",0.0
20,Man,Certain conditions originating in the perinatal period,0.0
20,Man,"Congenital malformations, deformations and chromosomal abnormalities",0.0
20,Man,"Symptoms, signs and conditions not elsewhere classified",0.0
20,Man,"Injury, poisoning and certain other consequences of external causes",20.7
20,Man,Codes for special purposes,0.0
20,Woman,Certain infectious and parasitic diseases,0.0
20,Woman,Neoplasms,0.0
20,Woman,Diseases of the blood and blood-forming organs,0.0
20,Woman,"Endocrine, nutritional and metabolic disorders",14.2
20,Woman,Mental and behavioural disorders,79.9
20,Woman,Diseases of the nervous system,19.6
20,Woman,Diseases of the eye and adnexa,87.2
20,Woman,Diseases of the ear and mastoid process,8.5
20,Woman,Diseases of the circulatory system,23.4
20,Woman,Diseases of the respiratory system,62.9
20,Woman,Diseases of the digestive system,0.0
20,Woman,Diseases of the skin and subcutaneous tissue,0.0
20,Woman,Diseases of the musculoskeletal system and connective tissue,37.5
20,Woman,Diseases of genito-urinary system,24.1
20,Woman,"Pregnancy, childbrith and the puerperium",0.0
20,Woman,Certain conditions originating in the perinatal period,0.0
20,Woman,"Congenital malformations, deformations and chromosomal abnormalities",0.0
20,Woman,"Symptoms, signs and conditions not elsewhere classified",0.0
20,Woman,"Injury, poisoning and certain other consequences of external causes",27.7
20,Woman,Codes for special purposes,0.0
20,Non-binary,Certain infectious and parasitic diseases,0.0
20,Non-binary,Neoplasms,0.0
20,Non-binary,Diseases of the blood and blood-forming organs,0.0
20,Non-binary,"Endocrine, nutritional and metabolic disorders",0.0
20,Non-binary,Mental and behavioural disorders,3.4
20,Non-binary,Diseases of the nervous system,0.0
20,Non-binary,Diseases of the eye and adnexa,0.0
20,Non-binary,Diseases of the ear and mastoid process,0.0
20,Non-binary,Diseases of the circulatory system,0.0
20,Non-binary,Diseases of the respiratory system,0.0
20,Non-binary,Diseases of the digestive system,0.0
20,Non-binary,Diseases of the skin and subcutaneous tissue,0.0
20,Non-binary,Diseases of the musculoskeletal system and connective tissue,0.0
20,Non-binary,Diseases of genito-urinary system,0.0
20,Non-binary,"Pregnancy, childbrith and the puerperium",0.0
20,Non-binary,Certain conditions originating in the perinatal period,0.0
20,Non-binary,"Congenital malformations, deformations and chromosomal abnormalities",0.0
20,Non-binary,"Symptoms, signs and conditions not elsewhere classified",0.0
20,Non-binary,"Injury, poisoning and certain other consequences of external causes",0.0
20,Non-binary,Codes for special purposes,0.0
20,Total,Certain infectious and parasitic diseases,0.0
20,Total,Neoplasms,0.0
20,Total,Diseases of the blood and blood-forming organs,0.0
20,Total,"Endocrine, nutritional and metabolic disorders",30.3
20,Total,Mental and behavioural disorders,108.7
20,Total,Diseases of the nervous system,15.8
20,Total,Diseases of the eye and adnexa,125.2
20,Total,Diseases of the ear and mastoid process,20.0
20,Total,Diseases of the circulatory system,19.8
20,Total,Diseases of the respiratory system,127.8
20,Total,Diseases of the digestive system,5.5
20,Total,Diseases of the skin and subcutaneous tissue,14.3
20,Total,Diseases of the musculoskeletal system and connective tissue,44.5
20,Total,Diseases of genito-urinary system,24.1
20,Total,"Pregnancy, childbrith and the puerperium",0.0
20,Total,Certain conditions originating in the perinatal period,0.0
20,Total,"Congenital malformations, deformations and chromosomal abnormalities",0.0
20,Total,"Symptoms, signs and conditions not elsewhere classified",0.0
20,Total,"Injury, poisoning and certain other consequences of external causes",54.7
20,Total,Codes for special purposes,0.0
21,Man,Certain infectious and parasitic diseases,0.0
21,Man,Neoplasms,0.0
21,Man,Diseases of the blood and blood-forming organs,0.0
21,Man,"Endocrine, nutritional and metabolic disorders",8.8
21,Man,Mental and behavioural disorders,62.7
21,Man,Diseases of the nervous system,10.1
21,Man,Diseases of the eye and adnexa,49.3
21,Man,Diseases of the ear and mastoid process,8.7
21,Man,Diseases of the circulatory system,7.9
21,Man,Diseases of the respiratory system,66.1
21,Man,Diseases of the digestive system,0.0
21,Man,Diseases of the skin and subcutaneous tissue,10.2
21,Man,Diseases of the musculoskeletal system and connective tissue,22.2
21,Man,Diseases of genito-urinary system,0.0
21,Man,"Pregnancy, childbrith and the puerperium",0.0
21,Man,Certain conditions originating in the perinatal period,0.0
21,Man,"Congenital malformations, deformations and chromosomal abnormalities",0.0
21,Man,"Symptoms, signs and conditions not elsewhere classified",16.9
21,Man,"Injury, poisoning and certain other consequences of external causes",15.0
21,Man,Codes for special purposes,0.0
21,Woman,Certain infectious and parasitic diseases,0.0
21,Woman,Neoplasms,0.0
21,Woman,Diseases of the blood and blood-forming organs,0.0
21,Woman,"Endocrine, nutritional and metabolic disorders",27.1
21,Woman,Mental and behavioural disorders,42.3
21,Woman,Diseases of the nervous system,14.1
21,Woman,Diseases of the eye and adnexa,76.7
21,Woman,Diseases of the ear and mastoid process,0.0
21,Woman,Diseases of the circulatory system,13.7
21,Woman,Diseases of the respiratory system,63.1
21,Woman,Diseases of the digestive system,0.0
21,Woman,Diseases of the skin and subcutaneous tissue,19.8
21,Woman,Diseases of the musculoskeletal system and connective tissue,23.6
21,Woman,Diseases of genito-urinary system,0.0
21,Woman,"Pregnancy, childbrith and the puerperium",0.0
21,Woman,Certain conditions originating in the perinatal period,0.0
21,Woman,"Congenital malformations, deformations and chromosomal abnormalities",0.0
21,Woman,"Symptoms, signs and conditions not elsewhere classified",17.9
21,Woman,"Injury, poisoning and certain other consequences of external causes",25.5
21,Woman,Codes for special purposes,0.0
21,Non-binary,Certain infectious and parasitic diseases,0.0
21,Non-binary,Neoplasms,0.0
21,Non-binary,Diseases of the blood and blood-forming organs,0.0
21,Non-binary,"Endocrine, nutritional and metabolic disorders",0.0
21,Non-binary,Mental and behavioural disorders,5.1
21,Non-binary,Diseases of the nervous system,0.0
21,Non-binary,Diseases of the eye and adnexa,5.1
21,Non-binary,Diseases of the ear and mastoid process,0.0
21,Non-binary,Diseases of the circulatory system,0.0
21,Non-binary,Diseases of the respiratory system,0.0
21,Non-binary,Diseases of the digestive system,0.0
21,Non-binary,Diseases of the skin and subcutaneous tissue,0.0
21,Non-binary,Diseases of the musculoskeletal system and connective tissue,0.0
21,Non-binary,Diseases of genito-urinary system,0.0
21,Non-binary,"Pregnancy, childbrith and the puerperium",0.0
21,Non-binary,Certain conditions originating in the perinatal period,0.0
21,Non-binary,"Congenital malformations, deformations and chromosomal abnormalities",0.0
21,Non-binary,"Symptoms, signs and conditions not elsewhere classified",0.0
21,Non-binary,"Injury, poisoning and certain other consequences of external causes",0.0
21,Non-binary,Codes for special purposes,0.0
21,Total,Certain infectious and parasitic diseases,0.0
21,Total,Neoplasms,0.0
21,Total,Diseases of the blood and blood-forming organs,0.0
21,Total,"Endocrine, nutritional and metabolic disorders",31.5
21,Total,Mental and behavioural disorders,107.9
21,Total,Diseases of the nervous system,32.8
21,Total,Diseases of the eye and adnexa,136.4
21,Total,Diseases of the ear and mastoid process,15.5
21,Total,Diseases of the circulatory system,23.7
21,Total,Diseases of the respiratory system,129.9
21,Total,Diseases of the digestive system,3.9
21,Total,Diseases of the skin and subcutaneous tissue,23.7
21,Total,Diseases of the musculoskeletal system and connective tissue,40.3
21,Total,Diseases of genito-urinary system,0.0
21,Total,"Pregnancy, childbrith and the puerperium",0.0
21,Total,Certain conditions originating in the perinatal period,0.0
21,Total,"Congenital malformations, deformations and chromosomal abnormalities",0.0
21,Total,"Symptoms, signs and conditions not elsewhere classified",19.7
21,Total,"Injury, poisoning and certain other consequences of external causes",52.2
21,Total,Codes for special purposes,0.0
22,Man,Certain infectious and parasitic diseases,0.0
22,Man,Neoplasms,0.0
22,Man,Diseases of the blood and blood-forming organs,0.0
22,Man,"Endocrine, nutritional and metabolic disorders",15.9
22,Man,Mental and behavioural disorders,52.3
22,Man,Diseases of the nervous system,0.0
22,Man,Diseases of the eye and adnexa,49.2
22,Man,Diseases of the ear and mastoid process,6.7
22,Man,Diseases of the circulatory system,0.0
22,Man,Diseases of the respiratory system,72.6
22,Man,Diseases of the digestive system,0.0
22,Man,Diseases of the skin and subcutaneous tissue,8.8
22,Man,Diseases of the musculoskeletal system and connective tissue,20.7
22,Man,Diseases of genito-urinary system,0.0
22,Man,"Pregnancy, childbrith and the puerperium",0.0
22,Man,Certain conditions originating in the perinatal period,0.0
22,Man,"Congenital malformations, deformations and chromosomal abnormalities",0.0
22,Man,"Symptoms, signs and conditions not elsewhere classified",0.0
22,Man,"Injury, poisoning and certain other consequences of external causes",15.4
22,Man,Codes for special purposes,0.0
22,Woman,Certain infectious and parasitic diseases,0.0
22,Woman,Neoplasms,0.0
22,Woman,Diseases of the blood and blood-forming organs,7.0
22,Woman,"Endocrine, nutritional and metabolic disorders",11.6
22,Woman,Mental and behavioural disorders,33.3
22,Woman,Diseases of the nervous system,20.9
22,Woman,Diseases of the eye and adnexa,77.0
22,Woman,Diseases of the ear and mastoid process,8.3
22,Woman,Diseases of the circulatory system,14.4
22,Woman,Diseases of the respiratory system,62.8
22,Woman,Diseases of the digestive system,0.0
22,Woman,Diseases of the skin and subcutaneous tissue,12.2
22,Woman,Diseases of the musculoskeletal system and connective tissue,24.1
22,Woman,Diseases of genito-urinary system,6.4
22,Woman,"Pregnancy, childbrith and the puerperium",0.0
22,Woman,Certain conditions originating in the perinatal period,0.0
22,Woman,"Congenital malformations, deformations and chromosomal abnormalities",0.0
22,Woman,"Symptoms, signs and conditions not elsewhere classified",12.4
22,Woman,"Injury, poisoning and certain other consequences of external causes",15.2
22,Woman,Codes for special purposes,0.0
22,Non-binary,Certain infectious and parasitic diseases,0.0
22,Non-binary,Neoplasms,0.0
22,Non-binary,Diseases of the blood and blood-forming organs,0.0
22,Non-binary,"Endocrine, nutritional and metabolic disorders",0.0
22,Non-binary,Mental and behavioural disorders,6.0
22,Non-binary,Diseases of the nervous system,0.0
22,Non-binary,Diseases of the eye and adnexa,6.0
22,Non-binary,Diseases of the ear and mastoid process,0.0
22,Non-binary,Diseases of the circulatory system,0.0
22,Non-binary,Diseases of the respiratory system,0.0
22,Non-binary,Diseases of the digestive system,0.0
22,Non-binary,Diseases of the skin and subcutaneous tissue,0.0
22,Non-binary,Diseases of the musculoskeletal system and connective tissue,0.0
22,Non-binary,Diseases of genito-urinary system,0.0
22,Non-binary,"Pregnancy, childbrith and the puerperium",0.0
22,Non-binary,Certain conditions originating in the perinatal period,0.0
22,Non-binary,"Congenital malformations, deformations and chromosomal abnormalities",0.0
22,Non-binary,"Symptoms, signs and conditions not elsewhere classified",0.0
22,Non-binary,"Injury, poisoning and certain other consequences of external causes",0.0
22,Non-binary,Codes for special purposes,0.0
22,Total,Certain infectious and parasitic diseases,0.0
22,Total,Neoplasms,0.0
22,Total,Diseases of the blood and blood-forming organs,11.4
22,Total,"Endocrine, nutritional and metabolic disorders",20.4
22,Total,Mental and behavioural disorders,82.4
22,Total,Diseases of the nervous system,29.3
22,Total,Diseases of the eye and adnexa,141.2
22,Total,Diseases of the ear and mastoid process,17.5
22,Total,Diseases of the circulatory system,39.0
22,Total,Diseases of the respiratory system,135.5
22,Total,Diseases of the digestive system,5.5
22,Total,Diseases of the skin and subcutaneous tissue,11.1
22,Total,Diseases of the musculoskeletal system and connective tissue,36.0
22,Total,Diseases of genito-urinary system,6.4
22,Total,"Pregnancy, childbrith and the puerperium",0.0
22,Total,Certain conditions originating in the perinatal period,0.0
22,Total,"Congenital malformations, deformations and chromosomal abnormalities",0.0
22,Total,"Symptoms, signs and conditions not elsewhere classified",11.3
