age,gender,level,value
17,Man,Northern Territory,0.8
17,Man,Australian Capital Territory,0.6
17,Man,Other Territories,0.0
17,Man,Outside Australia,0.0
17,Woman,New South Wales,24.0
17,Woman,Victoria,16.7
17,Woman,Queensland,8.3
17,Woman,South Australia,2.7
17,Woman,Western Australia,4.4
17,Woman,Tasmania,2.1
17,Woman,Northern Territory,0.7
17,Woman,Australian Capital Territory,0.0
17,Woman,Other Territories,0.0
17,Woman,Outside Australia,0.0
17,Non-binary,New South Wales,0.0
17,Non-binary,Victoria,0.0
17,Non-binary,Queensland,0.0
17,Non-binary,South Australia,0.0
17,Non-binary,Western Australia,0.0
17,Non-binary,Tasmania,0.0
17,Non-binary,Northern Territory,0.0
17,Non-binary,Australian Capital Territory,0.0
17,Non-binary,Other Territories,0.0
17,Non-binary,Outside Australia,0.0
17,Total,New South Wales,41.5
17,Total,Victoria,50.4
17,Total,Queensland,33.5
17,Total,South Australia,8.0
17,Total,Western Australia,14.9
17,Total,Tasmania,4.2
17,Total,Northern Territory,0.8
17,Total,Australian Capital Territory,0.6
17,Total,Other Territories,0.0
17,Total,Outside Australia,0.0
18,Man,New South Wales,60.0
18,Man,Victoria,76.1
18,Man,Queensland,19.6
18,Man,South Australia,0.0
18,Man,Western Australia,26.8
18,Man,Tasmania,3.4
18,Man,Northern Territory,0.9
18,Man,Australian Capital Territory,2.4
18,Man,Other Territories,0.0
18,Man,Outside Australia,0.0
18,Woman,New South Wales,56.2
18,Woman,Victoria,42.1
18,Woman,Queensland,36.5
18,Woman,South Australia,0.0
18,Woman,Western Australia,5.1
18,Woman,Tasmania,2.5
18,Woman,Northern Territory,0.9
18,Woman,Australian Capital Territory,1.2
18,Woman,Other Territories,0.0
18,Woman,Outside Australia,0.0
18,Non-binary,New South Wales,0.0
18,Non-binary,Victoria,0.0
18,Non-binary,Queensland,0.0
18,Non-binary,South Australia,0.0
18,Non-binary,Western Australia,0.0
18,Non-binary,Tasmania,0.0
18,Non-binary,Northern Territory,0.0
18,Non-binary,Australian Capital Territory,0.0
18,Non-binary,Other Territories,0.0
18,Non-binary,Outside Australia,0.0
18,Total,New South Wales,113.7
18,Total,Victoria,90.8
18,Total,Queensland,82.4
18,Total,South Australia,8.6
18,Total,Western Australia,24.5
18,Total,Tasmania,5.9
18,Total,Northern Territory,1.5
18,Total,Australian Capital Territory,2.7
18,Total,Other Territories,0.0
18,Total,Outside Australia,0.0
19,Man,New South Wales,40.5
19,Man,Victoria,43.9
19,Man,Queensland,31.2
19,Man,South Australia,16.3
19,Man,Western Australia,18.5
19,Man,Tasmania,3.1
19,Man,Northern Territory,0.6
19,Man,Australian Capital Territory,2.5
19,Man,Other Territories,0.0
19,Man,Outside Australia,0.0
19,Woman,New South Wales,64.6
19,Woman,Victoria,26.8
19,Woman,Queensland,18.8
19,Woman,South Australia,21.4
19,Woman,Western Australia,11.8
19,Woman,Tasmania,7.3
19,Woman,Northern Territory,1.5
19,Woman,Australian Capital Territory,3.0
19,Woman,Other Territories,0.0
19,Woman,Outside Australia,0.0
19,Non-binary,New South Wales,0.0
19,Non-binary,Victoria,0.0
19,Non-binary,Queensland,0.0
19,Non-binary,South Australia,0.0
19,Non-binary,Western Australia,0.0
19,Non-binary,Tasmania,0.0
19,Non-binary,Northern Territory,0.0
19,Non-binary,Australian Capital Territory,0.0
19,Non-binary,Other Territories,0.0
19,Non-binary,Outside Australia,0.0
19,Total,New South Wales,105.7
19,Total,Victoria,51.6
19,Total,Queensland,67.7
19,Total,South Australia,32.2
19,Total,Western Australia,24.2
19,Total,Tasmania,10.4
19,Total,Northern Territory,1.6
19,Total,Australian Capital Territory,5.1
19,Total,Other Territories,0.0
19,Total,Outside Australia,0.0
20,Man,New South Wales,12.8
20,Man,Victoria,53.3
20,Man,Queensland,24.9
20,Man,South Australia,5.9
20,Man,Western Australia,0.0
20,Man,Tasmania,3.1
20,Man,Northern Territory,1.4
20,Man,Australian Capital Territory,2.6
20,Man,Other Territories,0.0
20,Man,Outside Australia,0.0
20,Woman,New South Wales,49.0
20,Woman,Victoria,62.7
20,Woman,Queensland,29.9
20,Woman,South Australia,6.2
20,Woman,Western Australia,18.4
20,Woman,Tasmania,2.2
20,Woman,Northern Territory,1.0
20,Woman,Australian Capital Territory,2.0
20,Woman,Other Territories,0.0
20,Woman,Outside Australia,0.0
20,Non-binary,New South Wales,0.0
20,Non-binary,Victoria,0.0
20,Non-binary,Queensland,0.0
20,Non-binary,South Australia,0.0
20,Non-binary,Western Australia,0.0
20,Non-binary,Tasmania,0.0
20,Non-binary,Northern Territory,0.0
20,Non-binary,Australian Capital Territory,0.0
20,Non-binary,Other Territories,0.0
20,Non-binary,Outside Australia,0.0
20,Total,New South Wales,68.1
20,Total,Victoria,81.5
20,Total,Queensland,59.2
20,Total,South Australia,14.0
20,Total,Western Australia,31.9
20,Total,Tasmania,3.9
20,Total,Northern Territory,3.1
20,Total,Australian Capital Territory,7.4
20,Total,Other Territories,0.0
20,Total,Outside Australia,0.0
21,Man,New South Wales,56.0
21,Man,Victoria,0.0
21,Man,Queensland,29.0
21,Man,South Australia,15.2
21,Man,Western Australia,11.0
21,Man,Tasmania,3.6
21,Man,Northern Territory,0.0
21,Man,Australian Capital Territory,3.7
21,Man,Other Territories,0.0
21,Man,Outside Australia,0.0
21,Woman,New South Wales,31.2
21,Woman,Victoria,37.4
21,Woman,Queensland,31.4
21,Woman,South Australia,9.8
21,Woman,Western Australia,27.8
21,Woman,Tasmania,1.6
21,Woman,Northern Territory,0.0
