age,gender,level,value
64,Non-binary,Current daily smoker,0.0
64,Non-binary,Current smoker - other,0.0
64,Non-binary,Current non-smoker,0.0
64,Total,Current daily smoker,21.7
64,Total,Current smoker - other,0.0
64,Total,Current non-smoker,253.6
65,Man,Current daily smoker,12.1
65,Man,Current smoker - other,0.0
65,Man,Current non-smoker,121.4
65,Woman,Current daily smoker,10.6
65,Woman,Current smoker - other,3.1
65,Woman,Current non-smoker,109.1
65,Non-binary,Current daily smoker,0.0
65,Non-binary,Current smoker - other,0.0
65,Non-binary,Current non-smoker,0.0
65,Total,Current daily smoker,24.7
65,Total,Current smoker - other,3.1
65,Total,Current non-smoker,230.9
66,Man,Current daily smoker,14.9
66,Man,Current smoker - other,0.0
66,Man,Current non-smoker,93.5
66,Woman,Current daily smoker,19.6
66,Woman,Current smoker - other,0.0
66,Woman,Current non-smoker,141.6
66,Non-binary,Current daily smoker,0.0
66,Non-binary,Current smoker - other,0.0
66,Non-binary,Current non-smoker,0.0
66,Total,Current daily smoker,35.5
66,Total,Current smoker - other,0.0
66,Total,Current non-smoker,237.6
67,Man,Current daily smoker,13.4
67,Man,Current smoker - other,0.0
67,Man,Current non-smoker,110.6
67,Woman,Current daily smoker,8.2
67,Woman,Current smoker - other,0.0
67,Woman,Current non-smoker,126.2
67,Non-binary,Current daily smoker,0.0
67,Non-binary,Current smoker - other,0.0
67,Non-binary,Current non-smoker,0.0
67,Total,Current daily smoker,21.2
67,Total,Current smoker - other,0.0
67,Total,Current non-smoker,235.0
68,Man,Current daily smoker,12.8
68,Man,Current smoker - other,0.0
68,Man,Current non-smoker,90.7
68,Woman,Current daily smoker,9.9
68,Woman,Current smoker - other,0.0
68,Woman,Current non-smoker,83.4
68,Non-binary,Current daily smoker,0.0
68,Non-binary,Current smoker - other,0.0
68,Non-binary,Current non-smoker,0.0
68,Total,Current daily smoker,22.4
68,Total,Current smoker - other,2.9
68,Total,Current non-smoker,181.5
69,Man,Current daily smoker,13.2
69,Man,Current smoker - other,0.0
69,Man,Current non-smoker,83.5
69,Woman,Current daily smoker,12.2
69,Woman,Current smoker - other,0.0
69,Woman,Current non-smoker,119.8
69,Non-binary,Current daily smoker,0.0
69,Non-binary,Current smoker - other,0.0
69,Non-binary,Current non-smoker,0.0
69,Total,Current daily smoker,27.5
69,Total,Current smoker - other,4.4
69,Total,Current non-smoker,197.9
70,Man,Current daily smoker,15.5
70,Man,Current smoker - other,0.0
70,Man,Current non-smoker,102.6
70,Woman,Current daily smoker,7.3
70,Woman,Current smoker - other,0.0
70,Woman,Current non-smoker,116.7
70,Non-binary,Current daily smoker,0.0
70,Non-binary,Current smoker - other,0.0
70,Non-binary,Current non-smoker,0.0
70,Total,Current daily smoker,24.4
70,Total,Current smoker - other,0.0
70,Total,Current non-smoker,221.6
71,Man,Current daily smoker,7.9
71,Man,Current smoker - other,0.0
71,Man,Current non-smoker,100.4
71,Woman,Current daily smoker,7.7
71,Woman,Current smoker - other,1.6
71,Woman,Current non-smoker,117.4
71,Non-binary,Current daily smoker,0.0
71,Non-binary,Current smoker - other,0.0
71,Non-binary,Current non-smoker,0.0
71,Total,Current daily smoker,11.5
71,Total,Current smoker - other,1.6
71,Total,Current non-smoker,212.9
72,Man,Current daily smoker,3.8
72,Man,Current smoker - other,0.0
72,Man,Current non-smoker,95.2
72,Woman,Current daily smoker,7.5
72,Woman,Current smoker - other,0.0
72,Woman,Current non-smoker,89.7
72,Non-binary,Current daily smoker,0.0
72,Non-binary,Current smoker - other,0.0
72,Non-binary,Current non-smoker,0.0
72,Total,Current daily smoker,10.2
72,Total,Current smoker - other,0.0
72,Total,Current non-smoker,184.7
73,Man,Current daily smoker,5.0
73,Man,Current smoker - other,0.0
73,Man,Current non-smoker,100.5
73,Woman,Current daily smoker,2.9
73,Woman,Current smoker - other,0.0
73,Woman,Current non-smoker,98.7
73,Non-binary,Current daily smoker,0.0
73,Non-binary,Current smoker - other,0.0
73,Non-binary,Current non-smoker,0.0
73,Total,Current daily smoker,7.6
73,Total,Current smoker - other,0.0
73,Total,Current non-smoker,207.6
74,Man,Current daily smoker,4.7
74,Man,Current smoker - other,0.0
74,Man,Current non-smoker,99.1
74,Woman,Current daily smoker,0.0
74,Woman,Current smoker - other,0.0
74,Woman,Current non-smoker,89.6
74,Non-binary,Current daily smoker,0.0
74,Non-binary,Current smoker - other,0.0
74,Non-binary,Current non-smoker,0.0
74,Total,Current daily smoker,4.9
74,Total,Current smoker - other,0.0
74,Total,Current non-smoker,194.8
75,Man,Current daily smoker,11.2
75,Man,Current smoker - other,0.0
75,Man,Current non-smoker,80.8
75,Woman,Current daily smoker,6.3
75,Woman,Current smoker - other,0.0
75,Woman,Current non-smoker,97.4
75,Non-binary,Current daily smoker,0.0
75,Non-binary,Current smoker - other,0.0
75,Non-binary,Current non-smoker,0.0
75,Total,Current daily smoker,14.1
75,Total,Current smoker - other,0.0
75,Total,Current non-smoker,174.8
76,Man,Current daily smoker,0.0
76,Man,Current smoker - other,0.0
76,Man,Current non-smoker,91.7
76,Woman,Current daily smoker,0.0
76,Woman,Current smoker - other,0.0
76,Woman,Current non-smoker,89.0
76,Non-binary,Current daily smoker,0.0
76,Non-binary,Current smoker - other,0.0
76,Non-binary,Current non-smoker,0.0
76,Total,Current daily smoker,0.0
76,Total,Current smoker - other,0.0
76,Total,Current non-smoker,182.7
77,Man,Current daily smoker,12.0
77,Man,Current smoker - other,0.0
77,Man,Current non-smoker,65.8
77,Woman,Current daily smoker,2.8
77,Woman,Current smoker - other,0.0
77,Woman,Current non-smoker,93.0
77,Non-binary,Current daily smoker,0.0
77,Non-binary,Current smoker - other,0.0
77,Non-binary,Current non-smoker,0.0
77,Total,Current daily smoker,7.2
77,Total,Current smoker - other,0.0
77,Total,Current non-smoker,164.7
78,Man,Current daily smoker,0.0
78,Man,Current smoker - other,2.0
78,Man,Current non-smoker,80.1
78,Woman,Current daily smoker,6.0
78,Woman,Current smoker - other,0.0
78,Woman,Current non-smoker,83.8
78,Non-binary,Current daily smoker,0.0
78,Non-binary,Current smoker - other,0.0
78,Non-binary,Current non-smoker,0.0
78,Total,Current daily smoker,6.4
78,Total,Current smoker - other,2.0
78,Total,Current non-smoker,162.8
79,Man,Current daily smoker,0.0
79,Man,Current smoker - other,0.0
79,Man,Current non-smoker,57.7
79,Woman,Current daily smoker,1.5
79,Woman,Current smoker - other,0.0
79,Woman,Current non-smoker,86.6
79,Non-binary,Current daily smoker,0.0
79,Non-binary,Current smoker - other,0.0
79,Non-binary,Current non-smoker,0.0
79,Total,Current daily smoker,1.7
79,Total,Current smoker - other,0.0
79,Total,Current non-smoker,144.3
80,Man,Current daily smoker,6.2
80,Man,Current smoker - other,0.0
80,Man,Current non-smoker,59.3
80,Woman,Current daily smoker,0.0
80,Woman,Current smoker - other,0.0
80,Woman,Current non-smoker,64.5
80,Non-binary,Current daily smoker,0.0
80,Non-binary,Current smoker - other,0.0
80,Non-binary,Current non-smoker,0.0
80,Total,Current daily smoker,6.2
80,Total,Current smoker - other,0.0
80,Total,Current non-smoker,114.1
81,Man,Current daily smoker,0.0
81,Man,Current smoker - other,0.0
81,Man,Current non-smoker,65.0
81,Woman,Current daily smoker,3.2
81,Woman,Current smoker - other,0.0
81,Woman,Current non-smoker,63.3
81,Non-binary,Current daily smoker,0.0
81,Non-binary,Current smoker - other,0.0
81,Non-binary,Current non-smoker,0.0
81,Total,Current daily smoker,4.7
81,Total,Current smoker - other,0.0
81,Total,Current non-smoker,126.1
82,Man,Current daily smoker,0.0
82,Man,Current smoker - other,0.0
82,Man,Current non-smoker,52.5
82,Woman,Current daily smoker,0.0
82,Woman,Current smoker - other,0.0
82,Woman,Current non-smoker,31.5
82,Non-binary,Current daily smoker,0.0
82,Non-binary,Current smoker - other,0.0
82,Non-binary,Current non-smoker,0.0
82,Total,Current daily smoker,3.3
82,Total,Current smoker - other,0.0
82,Total,Current non-smoker,79.7
83,Man,Current daily smoker,0.0
83,Man,Current smoker - other,0.0
83,Man,Current non-smoker,46.4
83,Woman,Current daily smoker,3.7
83,Woman,Current smoker - other,0.0
83,Woman,Current non-smoker,41.6
83,Non-binary,Current daily smoker,0.0
83,Non-binary,Current smoker - other,0.0
83,Non-binary,Current non-smoker,0.0
83,Total,Current daily smoker,4.3
83,Total,Current smoker - other,0.0
83,Total,Current non-smoker,84.4
84,Man,Current daily smoker,0.0
84,Man,Current smoker - other,0.0
84,Man,Current non-smoker,28.1
84,Woman,Current daily smoker,0.0
84,Woman,Current smoker - other,0.0
84,Woman,Current non-smoker,34.7
84,Non-binary,Current daily smoker,0.0
84,Non-binary,Current smoker - other,0.0
84,Non-binary,Current non-smoker,0.0
84,Total,Current daily smoker,0.0
84,Total,Current smoker - other,0.0
84,Total,Current non-smoker,63.7
85,Man,Current daily smoker,0.0
85,Man,Current smoker - other,0.0
85,Man,Current non-smoker,25.7
85,Woman,Current daily smoker,0.9
85,Woman,Current smoker - other,0.0
85,Woman,Current non-smoker,46.6
85,Non-binary,Current daily smoker,0.0
85,Non-binary,Current smoker - other,0.0
85,Non-binary,Current non-smoker,0.0
85,Total,Current daily smoker,0.9
85,Total,Current smoker - other,0.0
85,Total,Current non-smoker,74.5
86,Man,Current daily smoker,0.0
86,Man,Current smoker - other,0.0
86,Man,Current non-smoker,20.6
86,Woman,Current daily smoker,0.0
86,Woman,Current smoker - other,0.0
86,Woman,Current non-smoker,38.0
86,Non-binary,Current daily smoker,0.0
86,Non-binary,Current smoker - other,0.0
86,Non-binary,Current non-smoker,0.0
86,Total,Current daily smoker,0.0
86,Total,Current smoker - other,0.0
86,Total,Current non-smoker,57.5
87,Man,Current daily smoker,0.0
87,Man,Current smoker - other,0.0
87,Man,Current non-smoker,23.2
87,Woman,Current daily smoker,0.0
87,Woman,Current smoker - other,0.0
87,Woman,Current non-smoker,18.0
87,Non-binary,Current daily smoker,0.0
87,Non-binary,Current smoker - other,0.0
87,Non-binary,Current non-smoker,0.0
87,Total,Current daily smoker,0.0
87,Total,Current smoker - other,0.0
87,Total,Current non-smoker,41.0
88,Man,Current daily smoker,0.0
88,Man,Current smoker - other,0.0
88,Man,Current non-smoker,15.2
88,Woman,Current daily smoker,0.0
88,Woman,Current smoker - other,0.0
88,Woman,Current non-smoker,22.9
88,Non-binary,Current daily smoker,0.0
88,Non-binary,Current smoker - other,0.0
88,Non-binary,Current non-smoker,0.0
88,Total,Current daily smoker,0.0
88,Total,Current smoker - other,0.0
88,Total,Current non-smoker,41.1
89,Man,Current daily smoker,0.0
89,Man,Current smoker - other,0.0
89,Man,Current non-smoker,14.1
89,Woman,Current daily smoker,0.0
89,Woman,Current smoker - other,0.0
89,Woman,Current non-smoker,20.8
89,Non-binary,Current daily smoker,0.0
89,Non-binary,Current smoker - other,0.0
89,Non-binary,Current non-smoker,0.0
89,Total,Current daily smoker,0.0
89,Total,Current smoker - other,0.0
89,Total,Current non-smoker,36.1
90,Man,Current daily smoker,0.0
90,Man,Current smoker - other,0.0
90,Man,Current non-smoker,2.7
90,Woman,Current daily smoker,0.0
90,Woman,Current smoker - other,0.0
90,Woman,Current non-smoker,10.8
90,Non-binary,Current daily smoker,0.0
90,Non-binary,Current smoker - other,0.0
90,Non-binary,Current non-smoker,0.0
90,Total,Current daily smoker,0.0
90,Total,Current smoker - other,0.0
90,Total,Current non-smoker,13.8
91,Man,Current daily smoker,0.0
91,Man,Current smoker - other,0.0
91,Man,Current non-smoker,9.2
91,Woman,Current daily smoker,0.0
91,Woman,Current smoker - other,0.0
91,Woman,Current non-smoker,12.5
91,Non-binary,Current daily smoker,0.0
91,Non-binary,Current smoker - other,0.0
91,Non-binary,Current non-smoker,0.0
91,Total,Current daily smoker,0.0
91,Total,Current smoker - other,0.0
91,Total,Current non-smoker,27.6
92,Man,Current daily smoker,0.0
92,Man,Current smoker - other,0.0
92,Man,Current non-smoker,3.5
92,Woman,Current daily smoker,0.0
92,Woman,Current smoker - other,0.0
92,Woman,Current non-smoker,16.5
92,Non-binary,Current daily smoker,0.0
92,Non-binary,Current smoker - other,0.0
92,Non-binary,Current non-smoker,0.0
92,Total,Current daily smoker,0.0
92,Total,Current smoker - other,0.0
92,Total,Current non-smoker,18.9
93,Man,Current daily smoker,0.0
93,Man,Current smoker - other,0.0
93,Man,Current non-smoker,4.6
93,Woman,Current daily smoker,0.0
93,Woman,Current smoker - other,0.0
93,Woman,Current non-smoker,2.8
93,Non-binary,Current daily smoker,0.0
93,Non-binary,Current smoker - other,0.0
93,Non-binary,Current non-smoker,0.0
93,Total,Current daily smoker,0.0
93,Total,Current smoker - other,0.0
93,Total,Current non-smoker,5.2
94,Man,Current daily smoker,0.0
94,Man,Current smoker - other,0.0
94,Man,Current non-smoker,0.0
94,Woman,Current daily smoker,0.0
94,Woman,Current smoker - other,0.0
94,Woman,Current non-smoker,12.0
94,Non-binary,Current daily smoker,0.0
94,Non-binary,Current smoker - other,0.0
94,Non-binary,Current non-smoker,0.0
94,Total,Current daily smoker,0.0
94,Total,Current smoker - other,0.0
94,Total,Current non-smoker,12.0
95,Man,Current daily smoker,0.0
95,Man,Current smoker - other,0.0
95,Man,Current non-smoker,0.0
95,Woman,Current daily smoker,0.0
95,Woman,Current smoker - other,0.0
95,Woman,Current non-smoker,5.9
95,Non-binary,Current daily smoker,0.0
95,Non-binary,Current smoker - other,0.0
95,Non-binary,Current non-smoker,0.0
95,Total,Current daily smoker,0.0
95,Total,Current smoker - other,0.0
95,Total,Current non-smoker,3.6
96,Man,Current daily smoker,0.0
96,Man,Current smoker - other,0.0
96,Man,Current non-smoker,2.3
96,Woman,Current daily smoker,0.0
96,Woman,Current smoker - other,0.0
96,Woman,Current non-smoker,6.4
96,Non-binary,Current daily smoker,0.0
96,Non-binary,Current smoker - other,0.0
96,Non-binary,Current non-smoker,0.0
96,Total,Current daily smoker,0.0
96,Total,Current smoker - other,0.0
96,Total,Current non-smoker,9.8
97,Man,Current daily smoker,0.0
97,Man,Current smoker - other,0.0
97,Man,Current non-smoker,0.0
97,Woman,Current daily smoker,0.0
97,Woman,Current smoker - other,0.0
97,Woman,Current non-smoker,7.7
97,Non-binary,Current daily smoker,0.0
97,Non-binary,Current smoker - other,0.0
97,Non-binary,Current non-smoker,0.0
97,Total,Current daily smoker,0.0
97,Total,Current smoker - other,0.0
97,Total,Current non-smoker,8.6
98,Man,Current daily smoker,0.0
98,Man,Current smoker - other,0.0
98,Man,Current non-smoker,0.0
98,Woman,Current daily smoker,0.0
98,Woman,Current smoker - other,0.0
98,Woman,Current non-smoker,8.1
98,Non-binary,Current daily smoker,0.0
98,Non-binary,Current smoker - other,0.0
98,Non-binary,Current non-smoker,0.0
98,Total,Current daily smoker,0.0
98,Total,Current smoker - other,0.0
98,Total,Current non-smoker,9.5
99,Man,Current daily smoker,0.0
99,Man,Current smoker - other,0.0
99,Man,Current non-smoker,0.0
99,Woman,Current daily smoker,0.0
99,Woman,Current smoker - other,0.0
99,Woman,Current non-smoker,2.0
99,Non-binary,Current daily smoker,0.0
99,Non-binary,Current smoker - other,0.0
99,Non-binary,Current non-smoker,0.0
99,Total,Current daily smoker,0.0
99,Total,Current smoker - other,0.0
99,Total,Current non-smoker,2.9
